case_id,activity,timestamp,duration_seconds,variant,amount,submitter_id
CASE-01698,finance_approval,2023-10-30 00:26:10.348585+00:00,36895.64,happy_path,469.97,EMP-199
CASE-01698,paid,2023-10-30 10:41:05.993454+00:00,4225.13,happy_path,469.97,EMP-199
CASE-01699,submit,2024-03-01 12:55:18.192327+00:00,193.78,rejection_loop,4589.7,EMP-078
CASE-01699,manager_rejects,2024-03-01 12:58:31.968293+00:00,2772.87,rejection_loop,4589.7,EMP-078
CASE-01699,resubmit,2024-03-01 13:44:44.842811+00:00,8446.81,rejection_loop,4589.7,EMP-078
CASE-01699,manager_approval,2024-03-01 16:05:31.652464+00:00,67206.0,rejection_loop,4589.7,EMP-078
CASE-01699,paid,2024-03-02 10:45:37.654721+00:00,2089.67,rejection_loop,4589.7,EMP-078
CASE-01700,submit,2024-03-17 05:19:16.595216+00:00,307.74,rejection_loop,2968.33,EMP-144
CASE-01700,manager_rejects,2024-03-17 05:24:24.336611+00:00,2903.35,rejection_loop,2968.33,EMP-144
CASE-01700,resubmit,2024-03-17 06:12:47.687379+00:00,5574.56,rejection_loop,2968.33,EMP-144
CASE-01700,manager_approval,2024-03-17 07:45:42.245640+00:00,64665.13,rejection_loop,2968.33,EMP-144
CASE-01700,paid,2024-03-18 01:43:27.379471+00:00,3145.79,rejection_loop,2968.33,EMP-144
CASE-01701,submit,2024-01-06 21:25:58.703151+00:00,283.9,happy_path,2473.89,EMP-088
CASE-01701,manager_approval,2024-01-06 21:30:42.598970+00:00,81199.66,happy_path,2473.89,EMP-088
CASE-01701,finance_approval,2024-01-07 20:04:02.256596+00:00,31635.75,happy_path,2473.89,EMP-088
CASE-01701,paid,2024-01-08 04:51:18.004938+00:00,2077.6,happy_path,2473.89,EMP-088
CASE-01702,submit,2023-11-28 08:22:58.996285+00:00,408.58,rejection_loop,2992.45,EMP-059
CASE-01702,manager_rejects,2023-11-28 08:29:47.581231+00:00,2870.12,rejection_loop,2992.45,EMP-059
CASE-01702,resubmit,2023-11-28 09:17:37.697700+00:00,5674.97,rejection_loop,2992.45,EMP-059
CASE-01702,manager_approval,2023-11-28 10:52:12.663420+00:00,78341.76,rejection_loop,2992.45,EMP-059
CASE-01702,paid,2023-11-29 08:37:54.428240+00:00,3016.73,rejection_loop,2992.45,EMP-059
CASE-01703,submit,2024-01-18 14:19:31.438024+00:00,405.2,escalation,2087.12,EMP-068
CASE-01703,manager_approval,2024-01-18 14:26:16.641002+00:00,79653.08,escalation,2087.12,EMP-068
CASE-01703,finance_review,2024-01-19 12:33:49.717098+00:00,148369.58,escalation,2087.12,EMP-068
CASE-01703,paid,2024-01-21 05:46:39.296641+00:00,2400.2,escalation,2087.12,EMP-068
CASE-01704,submit,2024-02-03 16:17:11.779810+00:00,231.2,rejection_loop,3457.24,EMP-049
CASE-01704,manager_rejects,2024-02-03 16:21:02.982240+00:00,3116.14,rejection_loop,3457.24,EMP-049
CASE-01704,resubmit,2024-02-03 17:12:59.124323+00:00,8921.65,rejection_loop,3457.24,EMP-049
CASE-01704,manager_approval,2024-02-03 19:41:40.769730+00:00,69699.54,rejection_loop,3457.24,EMP-049
CASE-01704,paid,2024-02-04 15:03:20.311687+00:00,5051.62,rejection_loop,3457.24,EMP-049
CASE-01705,submit,2024-02-10 02:14:52.008545+00:00,288.36,escalation,908.41,EMP-186
CASE-01705,manager_approval,2024-02-10 02:19:40.366926+00:00,102122.15,escalation,908.41,EMP-186
CASE-01705,finance_review,2024-02-11 06:41:42.521503+00:00,122865.91,escalation,908.41,EMP-186
CASE-01705,paid,2024-02-12 16:49:28.431150+00:00,2862.69,escalation,908.41,EMP-186
CASE-01706,submit,2023-12-09 11:59:38.592247+00:00,225.92,happy_path,4442.0,EMP-128
CASE-01706,manager_approval,2023-12-09 12:03:24.513052+00:00,108005.84,happy_path,4442.0,EMP-128
CASE-01706,finance_approval,2023-12-10 18:03:30.355988+00:00,50474.33,happy_path,4442.0,EMP-128
CASE-01706,paid,2023-12-11 08:04:44.686053+00:00,3189.33,happy_path,4442.0,EMP-128
CASE-01707,submit,2023-11-17 10:57:15.117357+00:00,407.47,happy_path,1310.89,EMP-019
CASE-01707,manager_approval,2023-11-17 11:04:02.586013+00:00,78137.59,happy_path,1310.89,EMP-019
CASE-01707,finance_approval,2023-11-18 08:46:20.174101+00:00,43779.49,happy_path,1310.89,EMP-019
CASE-01707,paid,2023-11-18 20:55:59.665757+00:00,3592.63,happy_path,1310.89,EMP-019
CASE-01708,submit,2023-12-23 20:33:56.320374+00:00,379.29,happy_path,4673.9,EMP-127
CASE-01708,manager_approval,2023-12-23 20:40:15.610301+00:00,84757.82,happy_path,4673.9,EMP-127
CASE-01708,finance_approval,2023-12-24 20:12:53.426530+00:00,41620.93,happy_path,4673.9,EMP-127
CASE-01708,paid,2023-12-25 07:46:34.351601+00:00,4748.35,happy_path,4673.9,EMP-127
CASE-01709,submit,2024-01-24 01:26:49.111286+00:00,271.36,happy_path,302.42,EMP-110
CASE-01709,manager_approval,2024-01-24 01:31:20.475954+00:00,87077.21,happy_path,302.42,EMP-110
CASE-01709,finance_approval,2024-01-25 01:42:37.689309+00:00,37439.37,happy_path,302.42,EMP-110
CASE-01709,paid,2024-01-25 12:06:37.058045+00:00,3900.01,happy_path,302.42,EMP-110
CASE-01710,submit,2024-02-24 05:36:54.303202+00:00,409.54,happy_path,658.44,EMP-195
CASE-01710,manager_approval,2024-02-24 05:43:43.847180+00:00,100458.58,happy_path,658.44,EMP-195
CASE-01710,finance_approval,2024-02-25 09:38:02.427327+00:00,41647.02,happy_path,658.44,EMP-195
CASE-01710,paid,2024-02-25 21:12:09.443900+00:00,4718.25,happy_path,658.44,EMP-195
CASE-01711,submit,2024-02-03 14:38:55.863425+00:00,335.35,happy_path,3930.16,EMP-191
CASE-01711,manager_approval,2024-02-03 14:44:31.211666+00:00,130091.07,happy_path,3930.16,EMP-191
CASE-01711,finance_approval,2024-02-05 02:52:42.285434+00:00,42273.97,happy_path,3930.16,EMP-191
CASE-01711,paid,2024-02-05 14:37:16.254969+00:00,3548.55,happy_path,3930.16,EMP-191
CASE-01712,submit,2023-11-23 03:41:33.368646+00:00,302.48,happy_path,3140.58,EMP-071
CASE-01712,manager_approval,2023-11-23 03:46:35.846755+00:00,101617.49,happy_path,3140.58,EMP-071
CASE-01712,finance_approval,2023-11-24 08:00:13.338160+00:00,33641.73,happy_path,3140.58,EMP-071
CASE-01712,paid,2023-11-24 17:20:55.065673+00:00,2689.22,happy_path,3140.58,EMP-071
CASE-01713,submit,2023-10-30 07:21:23.437528+00:00,250.59,exception,1800.08,EMP-061
CASE-01713,missing_receipt,2023-10-30 07:25:34.026114+00:00,1713.31,exception,1800.08,EMP-061
CASE-01713,hold,2023-10-30 07:54:07.335156+00:00,288629.87,exception,1800.08,EMP-061
CASE-01713,resolved,2023-11-02 16:04:37.203248+00:00,4666.72,exception,1800.08,EMP-061
CASE-01713,paid,2023-11-02 17:22:23.919150+00:00,3875.76,exception,1800.08,EMP-061
CASE-01714,submit,2024-01-13 19:45:28.743806+00:00,263.99,escalation,4774.64,EMP-024
CASE-01714,manager_approval,2024-01-13 19:49:52.730057+00:00,42395.85,escalation,4774.64,EMP-024
CASE-01714,finance_review,2024-01-14 07:36:28.584290+00:00,96058.96,escalation,4774.64,EMP-024
CASE-01714,paid,2024-01-15 10:17:27.546908+00:00,3769.68,escalation,4774.64,EMP-024
CASE-01715,submit,2023-12-24 17:04:06.846740+00:00,271.19,happy_path,2061.69,EMP-062
CASE-01715,manager_approval,2023-12-24 17:08:38.039123+00:00,93142.38,happy_path,2061.69,EMP-062
CASE-01715,finance_approval,2023-12-25 19:01:00.421104+00:00,47035.51,happy_path,2061.69,EMP-062
CASE-01715,paid,2023-12-26 08:04:55.927397+00:00,3679.48,happy_path,2061.69,EMP-062
CASE-01716,submit,2024-03-05 23:04:02.939439+00:00,328.1,happy_path,1577.05,EMP-149
CASE-01716,manager_approval,2024-03-05 23:09:31.043860+00:00,100152.91,happy_path,1577.05,EMP-149
CASE-01716,finance_approval,2024-03-07 02:58:43.952155+00:00,36855.91,happy_path,1577.05,EMP-149
CASE-01716,paid,2024-03-07 13:12:59.858581+00:00,3794.94,happy_path,1577.05,EMP-149
CASE-01717,submit,2024-02-13 01:11:24.575182+00:00,415.59,happy_path,2248.46,EMP-039
CASE-01717,manager_approval,2024-02-13 01:18:20.165324+00:00,64077.11,happy_path,2248.46,EMP-039
CASE-01717,finance_approval,2024-02-13 19:06:17.279947+00:00,49803.8,happy_path,2248.46,EMP-039
CASE-01717,paid,2024-02-14 08:56:21.077245+00:00,2780.16,happy_path,2248.46,EMP-039
CASE-01718,submit,2023-12-20 14:19:45.302577+00:00,351.22,happy_path,4414.94,EMP-126
CASE-01718,manager_approval,2023-12-20 14:25:36.523072+00:00,100394.43,happy_path,4414.94,EMP-126
CASE-01718,finance_approval,2023-12-21 18:18:50.951561+00:00,38543.78,happy_path,4414.94,EMP-126
CASE-01718,paid,2023-12-22 05:01:14.734439+00:00,4662.19,happy_path,4414.94,EMP-126
CASE-01719,submit,2023-12-09 03:11:30.293749+00:00,309.27,happy_path,2238.84,EMP-053
CASE-01719,manager_approval,2023-12-09 03:16:39.563211+00:00,77959.23,happy_path,2238.84,EMP-053
CASE-01719,finance_approval,2023-12-10 00:55:58.791171+00:00,33854.83,happy_path,2238.84,EMP-053
CASE-01719,paid,2023-12-10 10:20:13.622084+00:00,3323.53,happy_path,2238.84,EMP-053
CASE-01720,submit,2023-12-05 14:06:24.895439+00:00,244.55,rejection_loop,1075.3,EMP-081
CASE-01720,manager_rejects,2023-12-05 14:10:29.442145+00:00,3456.36,rejection_loop,1075.3,EMP-081
CASE-01720,resubmit,2023-12-05 15:08:05.801889+00:00,10019.03,rejection_loop,1075.3,EMP-081
CASE-01720,manager_approval,2023-12-05 17:55:04.831202+00:00,103349.22,rejection_loop,1075.3,EMP-081
CASE-01720,paid,2023-12-06 22:37:34.053753+00:00,3076.34,rejection_loop,1075.3,EMP-081
CASE-01721,submit,2024-03-19 08:20:49.528353+00:00,303.45,rejection_loop,4805.24,EMP-176
CASE-01721,manager_rejects,2024-03-19 08:25:52.983314+00:00,4527.3,rejection_loop,4805.24,EMP-176
CASE-01721,resubmit,2024-03-19 09:41:20.282734+00:00,4114.38,rejection_loop,4805.24,EMP-176
CASE-01721,manager_approval,2024-03-19 10:49:54.663219+00:00,97855.89,rejection_loop,4805.24,EMP-176
CASE-01721,paid,2024-03-20 14:00:50.556262+00:00,2965.63,rejection_loop,4805.24,EMP-176
CASE-01722,submit,2023-12-22 03:48:54.165636+00:00,335.5,happy_path,2480.24,EMP-186
CASE-01722,manager_approval,2023-12-22 03:54:29.660999+00:00,65816.37,happy_path,2480.24,EMP-186
CASE-01722,finance_approval,2023-12-22 22:11:26.035697+00:00,46742.91,happy_path,2480.24,EMP-186
CASE-01722,paid,2023-12-23 11:10:28.944657+00:00,3187.55,happy_path,2480.24,EMP-186
CASE-01723,submit,2023-11-02 08:05:59.843087+00:00,338.75,exception,1336.3,EMP-041
CASE-01723,missing_receipt,2023-11-02 08:11:38.588169+00:00,2061.72,exception,1336.3,EMP-041
CASE-01723,hold,2023-11-02 08:46:00.308861+00:00,160301.64,exception,1336.3,EMP-041
CASE-01723,resolved,2023-11-04 05:17:41.945694+00:00,2711.55,exception,1336.3,EMP-041
CASE-01723,paid,2023-11-04 06:02:53.491792+00:00,2643.15,exception,1336.3,EMP-041
CASE-01724,submit,2023-10-11 15:16:02.037302+00:00,312.62,rejection_loop,4896.85,EMP-094
CASE-01724,manager_rejects,2023-10-11 15:21:14.653790+00:00,4531.77,rejection_loop,4896.85,EMP-094
CASE-01724,resubmit,2023-10-11 16:36:46.425705+00:00,8549.84,rejection_loop,4896.85,EMP-094
CASE-01724,manager_approval,2023-10-11 18:59:16.263171+00:00,111487.62,rejection_loop,4896.85,EMP-094
CASE-01724,paid,2023-10-13 01:57:23.880922+00:00,2954.0,rejection_loop,4896.85,EMP-094
CASE-01725,submit,2023-11-24 18:25:12.504204+00:00,285.16,escalation,1312.97,EMP-039
CASE-01725,manager_approval,2023-11-24 18:29:57.661117+00:00,97397.78,escalation,1312.97,EMP-039
CASE-01725,finance_review,2023-11-25 21:33:15.444070+00:00,145695.91,escalation,1312.97,EMP-039
CASE-01725,paid,2023-11-27 14:01:31.354649+00:00,4160.81,escalation,1312.97,EMP-039
CASE-01726,submit,2024-03-07 22:13:10.816890+00:00,278.19,happy_path,2626.51,EMP-060
CASE-01726,manager_approval,2024-03-07 22:17:49.010476+00:00,65984.2,happy_path,2626.51,EMP-060
CASE-01726,finance_approval,2024-03-08 16:37:33.215352+00:00,36732.99,happy_path,2626.51,EMP-060
CASE-01726,paid,2024-03-09 02:49:46.207917+00:00,3976.69,happy_path,2626.51,EMP-060
CASE-01727,submit,2024-01-09 15:05:40.353427+00:00,181.0,rejection_loop,3718.42,EMP-074
CASE-01727,manager_rejects,2024-01-09 15:08:41.353804+00:00,4790.06,rejection_loop,3718.42,EMP-074
CASE-01727,resubmit,2024-01-09 16:28:31.412706+00:00,5838.52,rejection_loop,3718.42,EMP-074
CASE-01727,manager_approval,2024-01-09 18:05:49.936388+00:00,89785.73,rejection_loop,3718.42,EMP-074
CASE-01727,paid,2024-01-10 19:02:15.661837+00:00,5228.26,rejection_loop,3718.42,EMP-074
CASE-01728,submit,2024-02-19 02:39:10.346120+00:00,287.48,happy_path,3577.02,EMP-018
CASE-01728,manager_approval,2024-02-19 02:43:57.823191+00:00,123896.24,happy_path,3577.02,EMP-018
CASE-01728,finance_approval,2024-02-20 13:08:54.064045+00:00,30971.95,happy_path,3577.02,EMP-018
CASE-01728,paid,2024-02-20 21:45:06.010717+00:00,3268.88,happy_path,3577.02,EMP-018
CASE-01729,submit,2023-10-30 11:44:39.785194+00:00,341.02,escalation,1876.21,EMP-046
CASE-01729,manager_approval,2023-10-30 11:50:20.804431+00:00,79693.36,escalation,1876.21,EMP-046
CASE-01729,finance_review,2023-10-31 09:58:34.160213+00:00,257630.55,escalation,1876.21,EMP-046
CASE-01729,paid,2023-11-03 09:32:24.707245+00:00,3697.22,escalation,1876.21,EMP-046
CASE-01730,submit,2024-01-01 03:56:40.333879+00:00,347.4,rejection_loop,2590.57,EMP-006
CASE-01730,manager_rejects,2024-01-01 04:02:27.732035+00:00,3231.57,rejection_loop,2590.57,EMP-006
CASE-01730,resubmit,2024-01-01 04:56:19.301784+00:00,8209.06,rejection_loop,2590.57,EMP-006
CASE-01730,manager_approval,2024-01-01 07:13:08.357156+00:00,107475.02,rejection_loop,2590.57,EMP-006
CASE-01730,paid,2024-01-02 13:04:23.377077+00:00,3981.84,rejection_loop,2590.57,EMP-006
CASE-01731,submit,2023-12-25 05:35:25.888980+00:00,263.31,escalation,1867.59,EMP-072
CASE-01731,manager_approval,2023-12-25 05:39:49.198526+00:00,53756.75,escalation,1867.59,EMP-072
CASE-01731,finance_review,2023-12-25 20:35:45.951706+00:00,191792.32,escalation,1867.59,EMP-072
CASE-01731,paid,2023-12-28 01:52:18.274538+00:00,3478.09,escalation,1867.59,EMP-072
CASE-01732,submit,2023-10-27 11:06:22.935400+00:00,265.26,escalation,259.25,EMP-097
CASE-01732,manager_approval,2023-10-27 11:10:48.190559+00:00,80261.52,escalation,259.25,EMP-097
CASE-01732,finance_review,2023-10-28 09:28:29.709825+00:00,224361.64,escalation,259.25,EMP-097
CASE-01732,paid,2023-10-30 23:47:51.347501+00:00,2095.15,escalation,259.25,EMP-097
CASE-01733,submit,2023-12-25 23:47:57.568146+00:00,306.34,escalation,3644.86,EMP-135
CASE-01733,manager_approval,2023-12-25 23:53:03.907493+00:00,70675.25,escalation,3644.86,EMP-135
CASE-01733,finance_review,2023-12-26 19:30:59.154811+00:00,130993.53,escalation,3644.86,EMP-135
CASE-01733,paid,2023-12-28 07:54:12.683625+00:00,3867.73,escalation,3644.86,EMP-135
CASE-01734,submit,2024-01-05 05:23:31.912660+00:00,223.29,rejection_loop,2055.73,EMP-065
CASE-01734,manager_rejects,2024-01-05 05:27:15.203965+00:00,3006.42,rejection_loop,2055.73,EMP-065
CASE-01734,resubmit,2024-01-05 06:17:21.627227+00:00,8366.87,rejection_loop,2055.73,EMP-065
CASE-01734,manager_approval,2024-01-05 08:36:48.494834+00:00,47353.27,rejection_loop,2055.73,EMP-065
CASE-01734,paid,2024-01-05 21:46:01.762046+00:00,3602.79,rejection_loop,2055.73,EMP-065
CASE-01735,submit,2024-03-02 13:12:24.432984+00:00,397.18,happy_path,3019.0,EMP-095
CASE-01735,manager_approval,2024-03-02 13:19:01.613882+00:00,117453.64,happy_path,3019.0,EMP-095
CASE-01735,finance_approval,2024-03-03 21:56:35.250245+00:00,38704.7,happy_path,3019.0,EMP-095
CASE-01735,paid,2024-03-04 08:41:39.948551+00:00,4110.83,happy_path,3019.0,EMP-095
CASE-01736,submit,2023-10-05 21:17:58.048984+00:00,221.34,happy_path,2461.75,EMP-193
CASE-01736,manager_approval,2023-10-05 21:21:39.387334+00:00,98540.99,happy_path,2461.75,EMP-193
CASE-01736,finance_approval,2023-10-07 00:44:00.375835+00:00,51878.44,happy_path,2461.75,EMP-193
CASE-01736,paid,2023-10-07 15:08:38.813456+00:00,5038.61,happy_path,2461.75,EMP-193
CASE-01737,submit,2024-02-22 21:02:43.691797+00:00,273.56,rejection_loop,3758.67,EMP-167
CASE-01737,manager_rejects,2024-02-22 21:07:17.248584+00:00,3801.52,rejection_loop,3758.67,EMP-167
CASE-01737,resubmit,2024-02-22 22:10:38.765722+00:00,10357.47,rejection_loop,3758.67,EMP-167
CASE-01737,manager_approval,2024-02-23 01:03:16.239571+00:00,59054.28,rejection_loop,3758.67,EMP-167
CASE-01737,paid,2024-02-23 17:27:30.520648+00:00,3583.33,rejection_loop,3758.67,EMP-167
CASE-01738,submit,2023-12-25 09:27:10.794759+00:00,360.56,rejection_loop,1889.26,EMP-053
CASE-01738,manager_rejects,2023-12-25 09:33:11.355354+00:00,3431.82,rejection_loop,1889.26,EMP-053
CASE-01738,resubmit,2023-12-25 10:30:23.175010+00:00,7494.97,rejection_loop,1889.26,EMP-053
CASE-01738,manager_approval,2023-12-25 12:35:18.146639+00:00,129996.08,rejection_loop,1889.26,EMP-053
CASE-01738,paid,2023-12-27 00:41:54.230348+00:00,2980.95,rejection_loop,1889.26,EMP-053
CASE-01739,submit,2023-12-05 02:23:53.077916+00:00,405.54,exception,1512.32,EMP-014
CASE-01739,missing_receipt,2023-12-05 02:30:38.620076+00:00,1462.27,exception,1512.32,EMP-014
CASE-01739,hold,2023-12-05 02:55:00.890027+00:00,283390.99,exception,1512.32,EMP-014
CASE-01739,resolved,2023-12-08 09:38:11.875654+00:00,3425.8,exception,1512.32,EMP-014
CASE-01739,paid,2023-12-08 10:35:17.674512+00:00,3144.75,exception,1512.32,EMP-014
CASE-01740,submit,2023-10-15 04:42:15.978915+00:00,407.09,escalation,250.6,EMP-123
CASE-01740,manager_approval,2023-10-15 04:49:03.073869+00:00,77281.16,escalation,250.6,EMP-123
CASE-01740,finance_review,2023-10-16 02:17:04.232657+00:00,205268.82,escalation,250.6,EMP-123
CASE-01740,paid,2023-10-18 11:18:13.047868+00:00,3465.92,escalation,250.6,EMP-123
CASE-01741,submit,2023-11-20 12:42:33.099991+00:00,299.62,happy_path,3734.47,EMP-144
CASE-01741,manager_approval,2023-11-20 12:47:32.722473+00:00,101392.94,happy_path,3734.47,EMP-144
CASE-01741,finance_approval,2023-11-21 16:57:25.659760+00:00,43981.37,happy_path,3734.47,EMP-144
CASE-01741,paid,2023-11-22 05:10:27.024802+00:00,3402.78,happy_path,3734.47,EMP-144
CASE-01742,submit,2023-12-04 10:43:09.226003+00:00,298.25,happy_path,4002.63,EMP-118
CASE-01742,manager_approval,2023-12-04 10:48:07.473386+00:00,76827.87,happy_path,4002.63,EMP-118
CASE-01742,finance_approval,2023-12-05 08:08:35.344938+00:00,49314.68,happy_path,4002.63,EMP-118
CASE-01742,paid,2023-12-05 21:50:30.020857+00:00,3977.89,happy_path,4002.63,EMP-118
CASE-01743,submit,2024-02-17 10:55:23.799751+00:00,224.45,rejection_loop,3804.54,EMP-111
CASE-01743,manager_rejects,2024-02-17 10:59:08.246203+00:00,4616.23,rejection_loop,3804.54,EMP-111
CASE-01743,resubmit,2024-02-17 12:16:04.476754+00:00,7904.75,rejection_loop,3804.54,EMP-111
CASE-01743,manager_approval,2024-02-17 14:27:49.226861+00:00,82668.11,rejection_loop,3804.54,EMP-111
CASE-01743,paid,2024-02-18 13:25:37.333565+00:00,2447.02,rejection_loop,3804.54,EMP-111
CASE-01744,submit,2023-12-01 10:15:24.868741+00:00,278.34,happy_path,4842.24,EMP-097
CASE-01744,manager_approval,2023-12-01 10:20:03.210299+00:00,52253.33,happy_path,4842.24,EMP-097
CASE-01744,finance_approval,2023-12-02 00:50:56.535319+00:00,40549.15,happy_path,4842.24,EMP-097
CASE-01744,paid,2023-12-02 12:06:45.690080+00:00,3223.17,happy_path,4842.24,EMP-097
CASE-01745,submit,2023-12-11 02:24:10.058179+00:00,286.17,rejection_loop,1021.85,EMP-158
CASE-01745,manager_rejects,2023-12-11 02:28:56.229017+00:00,3708.11,rejection_loop,1021.85,EMP-158
CASE-01745,resubmit,2023-12-11 03:30:44.337305+00:00,5744.48,rejection_loop,1021.85,EMP-158
CASE-01745,manager_approval,2023-12-11 05:06:28.817527+00:00,136988.77,rejection_loop,1021.85,EMP-158
CASE-01745,paid,2023-12-12 19:09:37.585027+00:00,3999.19,rejection_loop,1021.85,EMP-158
CASE-01746,submit,2023-12-18 20:15:27.527492+00:00,373.19,happy_path,4138.31,EMP-039
CASE-01746,manager_approval,2023-12-18 20:21:40.715892+00:00,26490.51,happy_path,4138.31,EMP-039
CASE-01746,finance_approval,2023-12-19 03:43:11.225982+00:00,34079.32,happy_path,4138.31,EMP-039
CASE-01746,paid,2023-12-19 13:11:10.550362+00:00,4276.84,happy_path,4138.31,EMP-039
CASE-01747,submit,2023-12-28 21:06:39.487135+00:00,478.61,happy_path,235.43,EMP-187
CASE-01747,manager_approval,2023-12-28 21:14:38.095616+00:00,108615.12,happy_path,235.43,EMP-187
CASE-01747,finance_approval,2023-12-30 03:24:53.214133+00:00,46464.79,happy_path,235.43,EMP-187
CASE-01747,paid,2023-12-30 16:19:18.000941+00:00,5633.26,happy_path,235.43,EMP-187
CASE-01748,submit,2024-02-26 02:29:59.433878+00:00,283.91,happy_path,445.85,EMP-118
CASE-01748,manager_approval,2024-02-26 02:34:43.344860+00:00,67222.48,happy_path,445.85,EMP-118
CASE-01748,finance_approval,2024-02-26 21:15:05.825234+00:00,52900.13,happy_path,445.85,EMP-118
CASE-01748,paid,2024-02-27 11:56:45.959351+00:00,2897.12,happy_path,445.85,EMP-118
CASE-01749,submit,2024-03-11 01:12:56.555453+00:00,348.59,exception,2906.37,EMP-141
CASE-01749,missing_receipt,2024-03-11 01:18:45.143671+00:00,1905.79,exception,2906.37,EMP-141
CASE-01749,hold,2024-03-11 01:50:30.931297+00:00,188036.51,exception,2906.37,EMP-141
CASE-01749,resolved,2024-03-13 06:04:27.436798+00:00,3226.19,exception,2906.37,EMP-141
CASE-01749,paid,2024-03-13 06:58:13.624922+00:00,2652.67,exception,2906.37,EMP-141
CASE-01750,submit,2024-01-04 14:36:30.861069+00:00,285.42,escalation,4185.03,EMP-151
CASE-01750,manager_approval,2024-01-04 14:41:16.283525+00:00,114917.22,escalation,4185.03,EMP-151
CASE-01750,finance_review,2024-01-05 22:36:33.502457+00:00,197434.03,escalation,4185.03,EMP-151
CASE-01750,paid,2024-01-08 05:27:07.531473+00:00,3210.06,escalation,4185.03,EMP-151
CASE-01751,submit,2024-03-20 04:32:27.604488+00:00,249.68,happy_path,2442.81,EMP-085
CASE-01751,manager_approval,2024-03-20 04:36:37.284938+00:00,141481.58,happy_path,2442.81,EMP-085
CASE-01751,finance_approval,2024-03-21 19:54:38.862359+00:00,45532.88,happy_path,2442.81,EMP-085
CASE-01751,paid,2024-03-22 08:33:31.746773+00:00,3584.07,happy_path,2442.81,EMP-085
CASE-01752,submit,2023-10-22 04:03:58.267064+00:00,325.53,escalation,4018.29,EMP-066
CASE-01752,manager_approval,2023-10-22 04:09:23.797844+00:00,98717.28,escalation,4018.29,EMP-066
CASE-01752,finance_review,2023-10-23 07:34:41.073227+00:00,191401.32,escalation,4018.29,EMP-066
CASE-01752,paid,2023-10-25 12:44:42.390711+00:00,1784.85,escalation,4018.29,EMP-066
CASE-01753,submit,2024-02-05 12:41:20.571440+00:00,238.14,happy_path,4530.61,EMP-026
CASE-01753,manager_approval,2024-02-05 12:45:18.715609+00:00,85582.02,happy_path,4530.61,EMP-026
CASE-01753,finance_approval,2024-02-06 12:31:40.735105+00:00,35673.03,happy_path,4530.61,EMP-026
CASE-01753,paid,2024-02-06 22:26:13.764676+00:00,4284.93,happy_path,4530.61,EMP-026
CASE-01754,submit,2023-12-28 14:40:12.937586+00:00,320.02,happy_path,1250.35,EMP-160
CASE-01754,manager_approval,2023-12-28 14:45:32.954429+00:00,82920.73,happy_path,1250.35,EMP-160
CASE-01754,finance_approval,2023-12-29 13:47:33.680236+00:00,37291.57,happy_path,1250.35,EMP-160
CASE-01754,paid,2023-12-30 00:09:05.249006+00:00,5337.86,happy_path,1250.35,EMP-160
CASE-01755,submit,2023-12-16 13:26:34.534960+00:00,353.58,happy_path,4084.55,EMP-040
CASE-01755,manager_approval,2023-12-16 13:32:28.112024+00:00,83761.03,happy_path,4084.55,EMP-040
CASE-01755,finance_approval,2023-12-17 12:48:29.141644+00:00,38959.83,happy_path,4084.55,EMP-040
CASE-01755,paid,2023-12-17 23:37:48.976139+00:00,4161.72,happy_path,4084.55,EMP-040
CASE-01756,submit,2024-01-16 21:59:17.978062+00:00,203.3,happy_path,4989.1,EMP-102
CASE-01756,manager_approval,2024-01-16 22:02:41.277260+00:00,109956.96,happy_path,4989.1,EMP-102
CASE-01756,finance_approval,2024-01-18 04:35:18.236712+00:00,40954.04,happy_path,4989.1,EMP-102
CASE-01756,paid,2024-01-18 15:57:52.279887+00:00,4803.73,happy_path,4989.1,EMP-102
CASE-01757,submit,2024-01-17 19:41:12.836959+00:00,316.69,happy_path,838.0,EMP-084
CASE-01757,manager_approval,2024-01-17 19:46:29.528414+00:00,78469.6,happy_path,838.0,EMP-084
CASE-01757,finance_approval,2024-01-18 17:34:19.130881+00:00,53434.87,happy_path,838.0,EMP-084
CASE-01757,paid,2024-01-19 08:24:54.002617+00:00,4327.71,happy_path,838.0,EMP-084
CASE-01758,submit,2024-03-19 04:29:48.339865+00:00,325.09,happy_path,2171.29,EMP-024
CASE-01758,manager_approval,2024-03-19 04:35:13.430995+00:00,54247.92,happy_path,2171.29,EMP-024
CASE-01758,finance_approval,2024-03-19 19:39:21.347898+00:00,44551.73,happy_path,2171.29,EMP-024
CASE-01758,paid,2024-03-20 08:01:53.076310+00:00,3838.46,happy_path,2171.29,EMP-024
CASE-01759,submit,2024-03-28 01:35:18.947596+00:00,238.88,happy_path,211.79,EMP-075
CASE-01759,manager_approval,2024-03-28 01:39:17.825078+00:00,110807.08,happy_path,211.79,EMP-075
CASE-01759,finance_approval,2024-03-29 08:26:04.904861+00:00,46339.72,happy_path,211.79,EMP-075
CASE-01759,paid,2024-03-29 21:18:24.621545+00:00,2850.33,happy_path,211.79,EMP-075
CASE-01760,submit,2023-12-01 10:12:44.321848+00:00,376.98,escalation,250.13,EMP-080
CASE-01760,manager_approval,2023-12-01 10:19:01.301271+00:00,93319.39,escalation,250.13,EMP-080
CASE-01760,finance_review,2023-12-02 12:14:20.695983+00:00,232272.39,escalation,250.13,EMP-080
